date,campaign_id,ad_id,keyword_id,region_id,customer_id,impressions,clicks,conversions,cost,revenue
2025-01-14,1,21,18,9,375,2506.0,1180.0,119.0,482.16,685.86
2025-06-25,19,11,8,15,676,373.0,813.0,428.0,423.36,562.6
2025-02-24,3,4,21,11,990,2940.0,1370.0,266.0,86.76,216.33
2025-06-06,7,25,9,10,135,535.0,94.0,263.0,168.57,123.45
2025-06-24,12,2,16,4,453,4378.0,752.0,459.0,111.3,543.23
2025-03-04,16,2,10,1,321,940.0,1843.0,404.0,371.5,200.35
2025-01-19,13,27,15,12,688,3316.0,1672.0,279.0,361.75,618.98
2025-04-01,18,31,8,2,177,848.0,1546.0,203.0,457.5,513.68
2025-05-17,17,47,15,13,679,427.0,424.0,321.0,365.14,855.57
2025-04-11,9,8,28,6,124,2089.0,1121.0,357.0,101.61,915.46
2025-02-06,14,48,30,12,340,4671.0,100.0,287.0,4.17,635.62
2025-04-17,5,8,19,8,614,1991.0,1824.0,42.0,6.45,445.36
2025-04-02,11,5,4,2,110,2082.0,241.0,99.0,397.59,266.31
2025-02-21,20,22,12,4,733,1965.0,1864.0,456.0,442.35,159.28
2025-01-28,6,43,28,10,650,3969.0,1566.0,298.0,12.55,149.91
2025-02-05,6,5,9,9,712,4271.0,493.0,0.0,459.08,771.15
2025-04-26,8,40,6,6,747,3009.0,403.0,372.0,435.02,992.63
2025-03-05,1,48,25,9,63,2649.0,1224.0,495.0,142.82,
2025-01-18,9,6,15,3,221,,217.0,304.0,135.85,991.13
2025-03-30,10,38,19,3,808,1666.0,449.0,114.0,181.49,197.85
2025-06-12,17,7,24,6,295,3994.0,309.0,233.0,165.86,108.13
2025-03-19,3,18,25,10,446,4821.0,301.0,461.0,41.93,396.68
2025-06-16,13,25,28,4,364,2282.0,467.0,145.0,125.69,991.58
2025-03-31,8,3,1,3,38,3277.0,1535.0,248.0,406.04,829.0
2025-01-08,20,25,27,3,237,1721.0,688.0,498.0,171.88,384.79
2025-01-15,14,21,9,1,324,85.0,534.0,109.0,112.01,649.88
2025-01-07,20,31,26,14,936,4536.0,653.0,339.0,7.24,32.19
2025-01-17,8,46,11,9,870,1167.0,205.0,119.0,383.55,17.85
2025-03-27,19,49,12,5,991,1560.0,251.0,189.0,186.43,133.2
2025-04-28,13,42,18,15,784,1414.0,1988.0,212.0,,983.61
2025-03-05,6,16,12,1,127,3355.0,1927.0,56.0,301.5,486.64
2025-01-12,4,22,21,13,4,1876.0,650.0,40.0,118.05,322.15
2025-02-25,6,29,16,15,525,3994.0,101.0,384.0,318.83,401.77
2025-06-23,20,12,14,11,897,563.0,72.0,217.0,21.87,882.74
2025-06-24,2,46,3,12,500,3395.0,1722.0,121.0,193.46,929.59
2025-04-11,10,43,1,6,118,2894.0,1550.0,328.0,85.65,309.8
2025-01-16,11,1,21,9,278,2036.0,1390.0,454.0,451.51,859.24
2025-01-02,11,26,28,7,362,4308.0,623.0,262.0,463.6,346.52
2025-05-08,3,10,29,7,258,1485.0,1089.0,78.0,317.87,355.1
2025-04-02,11,25,7,14,281,1624.0,812.0,271.0,139.5,570.64
2025-04-15,8,25,28,3,984,4106.0,1390.0,433.0,336.19,78.81
2025-06-04,17,43,29,1,838,885.0,1073.0,128.0,353.05,945.72
2025-01-31,1,4,18,3,827,2054.0,1299.0,53.0,387.38,501.55
2025-06-18,16,18,2,7,85,111.0,1601.0,344.0,91.54,462.02
2025-06-13,20,43,11,7,660,727.0,1447.0,380.0,498.39,279.94
2025-02-16,7,8,3,13,312,769.0,911.0,394.0,47.58,271.17
2025-02-12,8,7,10,2,902,3983.0,1932.0,171.0,259.32,780.83
2025-03-06,13,17,13,2,384,3384.0,395.0,382.0,94.21,603.97
2025-02-19,5,6,24,5,371,2076.0,1325.0,24.0,3.33,542.59
2025-01-01,18,42,22,10,653,4279.0,601.0,460.0,343.06,818.14
2025-05-24,12,44,19,8,599,2048.0,751.0,199.0,395.83,272.51
2025-05-02,16,21,19,7,398,623.0,1849.0,321.0,472.14,403.57
2025-01-28,3,2,10,12,132,2776.0,,477.0,300.78,250.06
2025-03-27,12,13,23,6,63,3549.0,1188.0,340.0,215.48,729.72
2025-03-23,19,32,13,8,374,1605.0,1769.0,288.0,55.51,496.41
2025-01-22,20,13,3,12,685,3532.0,510.0,386.0,227.64,524.46
2025-02-10,18,29,2,13,134,4690.0,964.0,273.0,93.63,418.48
2025-03-17,8,5,21,12,939,1616.0,1321.0,39.0,249.66,132.63
2025-05-27,13,26,8,5,247,4802.0,240.0,275.0,411.34,873.25
2025-03-30,8,38,16,13,984,4365.0,1814.0,367.0,209.99,846.9
2025-06-27,10,32,17,2,60,2190.0,296.0,156.0,174.26,182.98
2025-02-28,14,48,17,3,285,1559.0,,104.0,313.1,332.8
2025-03-10,15,18,17,6,214,3363.0,1745.0,353.0,136.12,155.73
2025-06-11,15,17,20,4,34,1038.0,675.0,388.0,40.77,638.46
2025-06-16,6,20,24,4,461,4570.0,1836.0,41.0,318.58,108.93
2025-05-03,14,15,8,15,753,3442.0,977.0,7.0,208.01,834.13
2025-03-15,6,15,6,3,116,895.0,1034.0,122.0,85.9,233.23
2025-01-07,1,47,23,5,453,2788.0,948.0,437.0,4.24,42.06
2025-04-11,10,4,26,13,117,796.0,304.0,459.0,222.12,170.31
2025-04-21,19,9,8,15,25,1451.0,531.0,199.0,4.87,557.22
2025-06-29,11,44,23,15,192,4097.0,1565.0,149.0,197.75,682.82
2025-02-21,3,46,2,6,991,1987.0,689.0,433.0,323.14,542.27
2025-01-24,6,33,29,10,101,,1199.0,128.0,148.84,852.17
2025-01-26,9,10,22,2,660,1924.0,1660.0,263.0,56.17,977.7
2025-05-05,9,47,20,3,805,250.0,1792.0,424.0,163.18,376.74
2025-03-31,4,43,17,2,216,3928.0,1465.0,161.0,430.21,392.01
2025-05-02,3,1,27,13,723,3458.0,106.0,156.0,367.86,122.25
2025-01-10,20,40,12,1,186,1887.0,1437.0,382.0,153.13,421.36
2025-01-17,19,9,26,3,807,4620.0,1390.0,450.0,24.91,461.47
2025-01-02,11,22,1,1,212,1009.0,351.0,257.0,367.07,528.05
2025-04-22,19,26,5,14,354,1300.0,1189.0,344.0,178.51,822.65
2025-01-27,17,35,19,4,152,4535.0,1930.0,316.0,476.39,686.32
2025-03-12,8,33,13,1,317,1717.0,1982.0,218.0,446.46,190.22
2025-06-25,6,10,30,14,583,1533.0,975.0,465.0,407.95,1.02
2025-04-28,5,38,25,8,908,1863.0,1348.0,234.0,221.07,952.67
2025-01-09,8,19,20,12,396,3692.0,957.0,213.0,215.11,621.17
2025-03-27,8,4,1,6,576,2662.0,1061.0,167.0,125.2,891.5
2025-01-23,3,19,23,6,282,2513.0,1332.0,37.0,218.51,350.17
2025-03-14,19,7,10,7,372,3376.0,1778.0,83.0,491.13,653.6
2025-01-27,16,12,22,7,667,1667.0,104.0,353.0,374.09,540.9
2025-04-03,10,27,4,3,376,1337.0,1278.0,331.0,169.97,864.01
2025-03-22,3,32,26,6,407,2146.0,1725.0,317.0,236.56,614.5
2025-03-25,9,27,23,3,317,306.0,1309.0,14.0,266.78,409.55
2025-02-12,8,21,11,1,680,3267.0,603.0,212.0,98.61,776.9
2025-01-07,8,5,20,8,947,1278.0,97.0,35.0,437.2,802.73
2025-04-02,8,19,6,10,756,3876.0,1074.0,49.0,75.97,334.37
2025-03-24,20,7,3,1,127,1555.0,1631.0,379.0,301.86,90.27
2025-03-25,7,14,5,13,613,4663.0,1386.0,423.0,243.85,210.7
2025-02-13,14,9,12,13,416,2544.0,562.0,92.0,145.88,920.31
2025-06-16,17,37,1,6,692,3994.0,653.0,390.0,174.37,980.5
2025-02-09,12,50,28,6,211,2898.0,1437.0,455.0,83.07,247.39
2025-05-15,5,9,13,3,851,275.0,1127.0,469.0,71.81,104.55
2025-01-25,2,5,11,2,495,4950.0,316.0,463.0,455.09,223.02
2025-02-28,15,48,14,2,944,1679.0,686.0,111.0,443.14,341.57
2025-05-21,11,9,26,4,836,4830.0,281.0,94.0,200.24,97.0
2025-04-13,15,43,14,5,646,2983.0,625.0,370.0,432.06,802.91
2025-03-27,13,30,22,6,301,360.0,1928.0,182.0,34.94,733.95
2025-04-22,19,14,25,4,156,1839.0,1131.0,154.0,4.28,169.21
2025-03-27,12,3,14,15,353,2580.0,806.0,153.0,21.79,145.32
2025-04-08,15,24,30,13,922,3865.0,1840.0,156.0,253.35,504.23
2025-03-03,12,28,3,1,316,2940.0,1287.0,23.0,396.25,187.46
2025-01-08,18,39,14,15,902,2846.0,594.0,28.0,458.48,579.87
2025-04-23,4,11,1,15,136,2367.0,1503.0,382.0,192.04,631.37
2025-06-22,11,17,9,11,1,3653.0,1761.0,313.0,302.74,89.51
2025-05-26,15,18,22,15,9,4767.0,1369.0,344.0,84.5,193.21
2025-03-01,5,17,9,8,413,3831.0,1121.0,32.0,91.39,177.36
2025-03-01,5,25,19,4,594,601.0,428.0,405.0,184.53,350.72
2025-04-16,20,41,6,10,16,1431.0,1073.0,216.0,404.14,814.26
2025-01-02,10,14,3,3,152,684.0,487.0,102.0,272.25,354.79
2025-04-01,10,21,8,8,531,3294.0,1458.0,88.0,242.32,661.52
2025-01-14,6,11,6,8,473,4432.0,1025.0,487.0,46.94,31.6
2025-02-17,6,47,9,8,754,3117.0,1854.0,194.0,164.19,947.85
2025-04-13,6,27,3,3,944,3703.0,1565.0,76.0,47.61,966.31
2025-02-25,7,4,15,7,444,1465.0,1789.0,70.0,4.03,324.95
2025-01-12,18,41,13,8,463,800.0,188.0,355.0,327.08,962.46
2025-02-24,4,34,28,4,910,3640.0,586.0,108.0,100.07,495.32
2025-06-05,14,40,25,4,83,4383.0,1916.0,227.0,305.49,990.22
2025-04-20,11,7,24,11,790,1439.0,1440.0,103.0,138.17,354.1
2025-01-04,7,18,4,2,498,977.0,741.0,17.0,415.17,34.87
2025-02-05,18,19,15,11,131,3483.0,1383.0,244.0,111.1,939.3
2025-06-27,20,18,1,1,162,295.0,1036.0,347.0,269.05,802.59
2025-05-11,2,15,5,1,624,3703.0,1617.0,226.0,78.24,911.73
2025-01-01,2,11,14,15,181,4440.0,1017.0,170.0,176.45,554.0
2025-01-17,7,12,10,15,142,3107.0,231.0,473.0,90.29,588.53
2025-03-03,11,35,27,1,716,448.0,283.0,179.0,240.37,467.93
2025-02-17,18,36,18,7,407,1980.0,1321.0,365.0,79.41,884.96
2025-03-03,20,50,21,12,92,4251.0,250.0,247.0,393.58,843.61
2025-03-10,7,12,1,3,396,3844.0,271.0,393.0,253.02,
2025-05-27,20,16,26,1,428,877.0,272.0,408.0,351.91,549.85
2025-04-13,5,28,15,5,581,191.0,1041.0,260.0,463.96,684.16
2025-04-20,2,44,3,6,886,804.0,378.0,321.0,316.54,279.08
2025-06-11,14,39,14,1,741,3313.0,929.0,441.0,265.22,
2025-06-26,7,44,23,13,100,3084.0,1399.0,216.0,417.9,160.67
2025-06-24,10,36,28,12,160,3574.0,108.0,195.0,34.66,78.56
2025-04-01,18,30,12,2,853,831.0,1147.0,264.0,84.28,74.85
2025-04-24,8,16,7,3,927,770.0,1617.0,325.0,372.99,915.27
2025-06-27,16,16,20,3,296,1666.0,1032.0,482.0,195.18,906.96
2025-03-30,14,49,14,1,296,171.0,475.0,400.0,20.67,919.79
2025-06-03,9,20,19,1,510,3147.0,350.0,116.0,397.94,736.35
2025-02-25,6,9,4,4,54,4351.0,167.0,21.0,422.62,193.22
2025-03-19,7,46,20,11,425,3827.0,592.0,410.0,80.73,594.82
2025-01-14,9,5,13,9,111,3207.0,358.0,,296.39,287.22
2025-01-25,7,31,14,3,178,4460.0,1629.0,105.0,122.89,912.19
2025-05-12,9,18,8,12,992,3564.0,1303.0,323.0,142.95,270.66
2025-02-01,7,44,18,1,153,2910.0,944.0,334.0,34.98,822.45
2025-03-23,12,22,5,3,643,2911.0,464.0,323.0,184.63,513.93
2025-03-19,17,39,21,12,538,334.0,1046.0,300.0,278.03,701.79
2025-04-16,20,2,11,7,680,1628.0,46.0,184.0,412.69,794.52
2025-01-20,12,50,21,7,705,497.0,1852.0,498.0,450.28,679.62
2025-03-15,5,3,24,15,898,2845.0,1793.0,485.0,245.83,758.6
2025-01-10,18,47,9,14,658,4721.0,689.0,184.0,372.97,222.47
2025-05-03,5,28,1,9,701,3798.0,1261.0,156.0,,980.27
2025-02-03,5,11,6,8,620,3393.0,49.0,255.0,399.74,589.04
2025-06-04,7,10,30,12,290,4003.0,405.0,164.0,110.08,333.75
2025-02-09,3,20,8,13,523,2624.0,1342.0,28.0,187.26,272.92
2025-05-07,1,31,1,2,90,82.0,124.0,207.0,349.28,15.62
2025-02-02,6,45,4,1,527,2118.0,298.0,396.0,258.6,407.85
2025-03-12,7,48,29,5,24,1160.0,946.0,270.0,339.02,250.11
2025-05-17,8,22,30,12,732,4109.0,556.0,396.0,376.33,199.15
2025-05-24,14,18,13,1,551,3474.0,1815.0,389.0,343.77,965.31
2025-05-13,15,12,12,15,42,168.0,1233.0,298.0,476.76,311.8
2025-04-08,7,15,24,13,303,3264.0,587.0,110.0,17.69,932.92
2025-05-04,7,34,24,1,932,3440.0,179.0,391.0,4.74,517.38
2025-05-31,1,45,30,8,397,4999.0,1036.0,465.0,50.42,550.13
2025-02-12,9,28,21,15,71,4783.0,1987.0,270.0,252.17,435.34
2025-04-24,7,44,4,11,176,3792.0,1269.0,268.0,287.45,978.49
2025-03-30,20,15,15,9,845,1387.0,538.0,203.0,221.96,115.6
2025-06-28,7,35,27,2,36,3955.0,570.0,129.0,429.29,672.2
2025-01-13,18,17,10,1,211,335.0,1569.0,485.0,273.64,955.88
2025-05-08,14,38,7,14,40,2441.0,1263.0,139.0,324.55,27.8
2025-06-01,15,11,19,2,212,3528.0,1528.0,263.0,32.92,344.82
2025-05-19,18,26,28,12,134,3846.0,1495.0,499.0,80.64,3.24
2025-02-21,10,29,1,1,551,473.0,1490.0,214.0,290.05,281.56
2025-01-17,3,25,25,5,492,3617.0,159.0,55.0,229.33,118.01
2025-06-14,11,4,9,14,306,4983.0,1713.0,6.0,217.61,117.34
2025-01-13,1,27,29,11,583,30.0,1600.0,64.0,101.07,145.4
2025-03-25,2,42,5,4,339,4560.0,120.0,380.0,429.47,48.17
2025-04-07,16,22,9,9,129,2658.0,352.0,105.0,467.12,485.06
2025-04-16,3,24,25,10,61,1683.0,1398.0,267.0,27.25,612.67
2025-04-06,17,19,27,14,532,4084.0,720.0,485.0,493.67,102.96
2025-01-08,3,41,15,12,95,2322.0,1810.0,458.0,339.01,38.76
2025-02-25,11,27,4,15,946,4747.0,47.0,373.0,240.05,644.82
2025-04-14,4,19,5,8,125,4520.0,180.0,391.0,170.13,124.21
2025-03-24,7,47,24,8,880,4764.0,1975.0,479.0,46.18,93.11
2025-02-13,16,41,18,12,916,456.0,570.0,196.0,117.75,
2025-04-13,17,13,28,12,145,3854.0,442.0,243.0,238.39,501.12
2025-04-22,11,31,9,6,731,3331.0,620.0,480.0,472.42,780.59
2025-06-18,4,2,27,5,958,3120.0,1004.0,450.0,401.03,76.34
2025-05-29,3,27,18,11,125,765.0,90.0,321.0,25.71,467.96
2025-02-11,16,8,16,15,372,2168.0,1220.0,19.0,289.79,261.5
2025-06-06,2,12,7,3,780,871.0,1424.0,319.0,344.7,763.6
2025-05-25,5,29,4,1,555,2521.0,798.0,94.0,397.92,838.47
2025-01-30,18,29,18,12,110,3615.0,171.0,377.0,352.84,10.36
2025-01-26,3,22,7,5,476,3099.0,851.0,465.0,492.87,255.8
2025-06-30,2,30,6,10,718,2248.0,868.0,263.0,110.35,207.23
2025-05-05,2,9,15,11,124,1880.0,1005.0,4.0,315.11,915.58
2025-01-19,2,5,1,1,378,2991.0,1057.0,237.0,162.09,257.75
2025-02-22,16,36,4,13,301,748.0,1476.0,493.0,288.82,504.04
2025-03-26,1,13,14,6,491,3418.0,836.0,195.0,486.22,566.54
2025-01-17,19,47,23,13,5,4364.0,1259.0,43.0,389.58,366.31
2025-06-23,19,2,13,8,466,375.0,1757.0,354.0,49.08,761.6
2025-04-14,9,33,7,1,149,2097.0,375.0,183.0,271.98,244.81
2025-06-30,20,4,19,14,346,4425.0,1961.0,277.0,214.98,984.74
2025-04-15,9,10,5,3,417,3803.0,730.0,251.0,427.83,274.59
2025-04-14,11,33,26,3,204,2072.0,431.0,475.0,187.88,513.46
2025-06-22,1,2,12,3,303,189.0,57.0,191.0,412.02,528.03
2025-06-26,19,12,4,3,887,1720.0,568.0,153.0,371.95,736.88
2025-05-27,17,16,21,7,214,2337.0,459.0,489.0,381.87,475.39
2025-05-04,6,35,17,6,861,2004.0,1386.0,350.0,61.84,455.09
2025-03-22,1,9,8,8,159,3192.0,132.0,253.0,148.87,
2025-02-06,18,3,27,15,350,361.0,237.0,223.0,195.51,332.43
2025-05-01,9,28,12,9,404,4274.0,26.0,265.0,408.58,707.05
2025-03-11,1,16,10,2,641,1078.0,813.0,350.0,155.35,463.24
2025-06-03,4,40,16,2,270,3625.0,1205.0,57.0,127.42,45.83
2025-05-10,18,19,8,8,423,4251.0,1923.0,154.0,206.67,305.31
2025-02-28,17,11,24,9,381,844.0,856.0,166.0,318.55,536.3
2025-04-28,20,38,25,3,327,4432.0,1461.0,37.0,210.75,808.86
2025-05-13,19,46,20,13,971,2795.0,360.0,377.0,332.23,419.77
2025-02-06,14,31,15,4,621,,216.0,373.0,68.58,350.58
2025-01-31,7,1,3,1,170,3575.0,1348.0,104.0,306.14,856.0
2025-04-09,9,44,4,8,788,4758.0,9.0,395.0,202.53,501.91
2025-04-04,20,30,5,8,471,788.0,819.0,167.0,198.25,971.23
2025-06-25,9,21,5,8,189,3103.0,1627.0,283.0,307.04,406.01
2025-01-06,15,15,16,12,804,4383.0,731.0,258.0,284.66,463.29
2025-01-15,11,16,30,11,182,3603.0,1631.0,248.0,446.53,576.33
2025-05-23,7,4,16,2,834,3287.0,146.0,168.0,428.64,200.62
2025-01-16,6,24,10,8,379,3088.0,355.0,289.0,373.69,532.72
2025-01-20,9,40,5,9,717,2824.0,365.0,110.0,411.24,738.11
2025-03-18,4,23,21,14,925,3158.0,547.0,413.0,106.17,762.24
2025-02-13,17,17,13,4,933,715.0,249.0,157.0,476.07,350.41
2025-06-19,6,35,14,5,811,3341.0,1325.0,63.0,100.83,105.76
2025-02-15,17,26,10,12,690,1713.0,1929.0,197.0,370.7,506.84
2025-04-05,14,35,18,12,319,1987.0,1580.0,2.0,406.29,631.36
2025-06-11,5,15,17,7,269,4703.0,796.0,466.0,338.49,711.34
2025-03-05,18,15,4,4,155,1082.0,1599.0,146.0,,305.24
2025-06-06,8,27,26,8,622,455.0,1929.0,163.0,489.45,462.83
2025-05-11,10,8,1,11,100,3297.0,907.0,431.0,386.95,818.67
2025-01-09,11,15,7,5,279,35.0,1314.0,390.0,213.9,612.72
2025-06-02,3,8,27,15,578,3826.0,1293.0,475.0,380.13,969.2
2025-02-11,2,4,28,1,243,4306.0,1520.0,217.0,188.06,910.0
2025-06-23,14,1,11,9,127,3548.0,633.0,64.0,82.13,653.95
2025-03-14,4,25,11,8,904,1180.0,493.0,336.0,239.14,40.32
2025-03-25,17,35,18,4,462,2797.0,1716.0,279.0,261.65,202.55
2025-02-28,17,8,18,4,146,1257.0,1576.0,246.0,263.93,45.49
2025-01-21,9,49,9,11,255,477.0,250.0,244.0,107.34,214.01
2025-05-30,9,17,18,3,584,4349.0,541.0,101.0,302.67,746.76
2025-06-06,3,28,25,7,241,4149.0,1172.0,418.0,246.17,451.42
2025-03-04,4,6,16,6,65,2502.0,415.0,184.0,476.62,138.47
2025-03-14,2,43,18,12,728,1952.0,1171.0,231.0,310.92,195.41
2025-03-02,14,6,19,2,793,728.0,1029.0,390.0,250.83,960.71
2025-03-05,20,1,14,14,77,3438.0,1326.0,305.0,418.86,587.14
2025-03-10,8,3,12,13,979,2489.0,133.0,477.0,193.92,5.76
2025-06-17,18,9,12,12,922,,1328.0,249.0,22.19,549.75
2025-05-09,4,15,10,11,271,4608.0,140.0,324.0,183.19,666.9
2025-04-16,8,40,29,9,299,1486.0,1412.0,447.0,80.16,173.33
2025-03-06,7,20,29,10,915,1974.0,1825.0,166.0,338.29,265.12
2025-05-02,15,16,19,1,123,3058.0,1562.0,144.0,377.09,745.02
2025-03-03,15,10,2,5,562,2203.0,1873.0,144.0,111.13,604.35
2025-04-13,2,14,6,5,584,3255.0,494.0,189.0,316.7,975.42
2025-03-01,4,16,22,12,657,3704.0,872.0,100.0,315.8,374.27
2025-02-15,9,15,15,15,39,801.0,417.0,50.0,354.65,556.86
2025-01-05,7,41,19,3,406,2517.0,1884.0,477.0,433.17,994.16
2025-04-23,18,26,20,3,868,1507.0,820.0,69.0,201.73,157.68
2025-05-30,12,10,11,5,122,2221.0,616.0,342.0,308.12,837.1
2025-06-30,14,40,23,13,545,4993.0,537.0,304.0,478.27,609.71
2025-03-11,7,12,12,15,803,42.0,1047.0,287.0,27.29,603.92
2025-06-09,6,37,2,8,475,3185.0,876.0,371.0,496.21,655.99
2025-01-11,19,14,27,10,977,1665.0,535.0,316.0,345.98,604.48
2025-05-18,19,25,19,10,652,1308.0,800.0,65.0,264.78,204.55
2025-06-16,15,30,5,14,344,1145.0,1239.0,480.0,393.42,278.56
2025-04-08,19,30,29,11,238,260.0,1117.0,186.0,303.58,734.54
2025-01-31,12,35,19,3,193,1957.0,1003.0,418.0,185.22,728.53
2025-01-12,2,15,19,10,144,3016.0,1463.0,493.0,424.75,218.91
2025-04-18,11,31,29,10,40,789.0,,105.0,345.6,419.38
2025-03-21,13,38,9,2,681,1490.0,1117.0,255.0,422.29,673.8
2025-06-15,4,18,12,6,813,3218.0,517.0,14.0,58.89,742.32
2025-03-08,1,7,26,13,538,2187.0,261.0,274.0,204.85,528.73
2025-02-21,2,3,13,13,62,4771.0,920.0,331.0,96.5,405.93
2025-05-13,14,5,10,9,835,3576.0,1315.0,419.0,91.3,304.45
2025-05-19,18,25,19,6,281,2902.0,1107.0,31.0,297.22,532.42
2025-01-25,11,16,26,2,941,224.0,1016.0,324.0,4.03,330.92
2025-02-04,11,15,11,2,88,2315.0,984.0,235.0,352.65,274.37
2025-06-12,19,20,19,4,317,3335.0,1881.0,464.0,56.61,30.68
2025-01-22,17,41,3,6,278,698.0,1081.0,137.0,26.55,144.34
2025-06-14,17,22,25,8,676,1020.0,1839.0,342.0,283.59,496.27
2025-04-06,2,35,5,14,796,3909.0,1759.0,347.0,331.12,509.1
2025-04-27,2,27,12,5,421,801.0,1149.0,1.0,422.18,20.41
2025-01-20,13,12,10,12,178,3096.0,439.0,190.0,488.57,114.2
2025-04-16,6,33,4,13,727,4558.0,1172.0,194.0,185.25,257.98
2025-01-04,15,24,23,2,21,4570.0,57.0,117.0,481.84,261.5
2025-01-18,11,26,30,13,415,3219.0,1527.0,388.0,210.37,141.29
2025-02-20,4,38,13,7,53,2275.0,1548.0,269.0,244.13,273.67
2025-01-20,19,34,21,10,53,886.0,1889.0,180.0,263.46,370.41
2025-05-02,14,13,22,11,158,428.0,1522.0,366.0,35.06,476.86
2025-05-17,18,28,23,8,708,1213.0,132.0,251.0,134.58,356.89
2025-03-21,17,20,18,9,226,3285.0,1873.0,,66.4,448.41
2025-06-03,8,8,1,8,280,1210.0,1051.0,414.0,276.08,94.16
2025-04-12,13,50,28,5,238,2021.0,381.0,492.0,391.55,330.09
2025-01-25,15,16,9,6,336,999.0,282.0,493.0,220.91,304.07
2025-06-18,11,34,3,10,273,2334.0,444.0,475.0,444.55,688.16
2025-02-28,16,32,15,15,494,981.0,1433.0,144.0,341.01,771.09
2025-02-14,18,48,3,9,28,709.0,1015.0,105.0,220.3,636.45
2025-02-10,12,30,11,3,489,1392.0,1026.0,146.0,339.73,246.85
2025-02-07,12,35,21,11,168,2857.0,1977.0,362.0,435.65,159.89
2025-04-27,6,16,9,4,85,3007.0,1344.0,337.0,102.5,58.72
2025-01-19,6,48,15,10,30,2623.0,1637.0,61.0,363.83,322.37
2025-01-14,4,9,21,2,547,4674.0,160.0,15.0,186.6,
2025-05-07,1,31,25,1,403,942.0,624.0,250.0,460.9,323.49
2025-05-29,17,19,7,7,888,2433.0,90.0,137.0,137.73,425.62
2025-05-23,4,43,8,15,849,955.0,811.0,278.0,171.26,798.75
2025-01-03,17,34,10,14,307,2166.0,1373.0,36.0,127.84,856.0
2025-02-06,5,16,22,15,964,1605.0,707.0,458.0,444.98,287.49
2025-04-27,9,24,29,12,464,3378.0,1325.0,474.0,400.28,793.88
2025-06-23,6,16,23,6,630,2596.0,901.0,427.0,431.4,527.99
2025-01-16,12,15,11,11,903,1765.0,268.0,461.0,221.61,961.35
2025-05-22,17,31,7,5,277,592.0,200.0,34.0,79.95,871.86
2025-01-09,10,7,11,4,5,3673.0,860.0,112.0,12.67,799.19
2025-01-07,2,44,21,4,188,2710.0,,466.0,178.66,778.3
2025-05-22,1,15,22,14,597,3800.0,594.0,430.0,219.97,160.99
2025-05-14,13,2,20,1,836,837.0,1577.0,430.0,154.24,576.93
2025-01-15,1,39,7,7,955,4072.0,760.0,328.0,240.85,486.48
2025-06-29,13,22,18,15,421,4833.0,1200.0,108.0,218.11,346.51
2025-03-13,3,24,11,8,471,3525.0,235.0,138.0,401.92,680.66
2025-06-11,11,25,23,12,687,4433.0,1696.0,25.0,440.73,99.16
2025-04-14,16,12,26,15,971,3919.0,868.0,373.0,34.37,416.41
2025-05-09,18,14,6,9,263,3068.0,141.0,20.0,479.37,494.06
2025-04-06,2,34,12,10,7,1358.0,1228.0,213.0,390.58,867.75
2025-05-02,18,46,29,9,362,4097.0,1219.0,122.0,366.4,588.05
2025-04-25,17,20,23,2,819,451.0,1004.0,108.0,449.28,607.9
2025-05-28,1,14,10,10,816,394.0,438.0,344.0,233.85,616.25
2025-03-21,4,18,1,8,251,1292.0,962.0,388.0,172.83,369.26
2025-01-07,20,35,17,4,634,1321.0,1305.0,362.0,238.7,863.04
2025-05-15,6,17,28,6,1,609.0,276.0,208.0,51.2,501.92
2025-02-19,5,48,15,10,830,964.0,1946.0,96.0,404.9,268.46
2025-05-10,20,45,16,7,858,1229.0,1794.0,419.0,274.08,701.81
2025-02-16,9,23,14,4,854,3394.0,684.0,164.0,309.92,583.37
2025-01-14,4,22,1,2,402,4629.0,575.0,22.0,224.02,845.21
2025-01-31,5,49,16,6,89,3102.0,480.0,70.0,431.16,807.83
2025-02-19,8,31,3,2,864,4077.0,264.0,360.0,162.87,550.26
2025-02-10,17,29,1,15,389,4241.0,7.0,407.0,476.42,469.69
2025-01-14,15,25,11,10,462,188.0,1993.0,341.0,185.16,296.24
2025-05-13,20,32,3,10,37,2311.0,1591.0,146.0,191.18,613.23
2025-01-05,13,31,16,13,507,4178.0,426.0,178.0,176.36,248.27
2025-06-06,15,6,27,15,63,3735.0,982.0,292.0,216.67,798.32
2025-01-05,4,37,3,15,957,2888.0,1693.0,133.0,14.01,330.12
2025-04-23,18,17,1,4,581,89.0,1804.0,430.0,160.59,368.75
2025-04-28,19,47,8,14,542,4313.0,1345.0,136.0,237.61,679.36
2025-04-06,8,31,28,3,191,583.0,951.0,388.0,114.89,88.31
2025-02-05,14,21,19,6,171,,350.0,6.0,445.46,304.84
2025-03-20,1,2,28,7,634,4365.0,,95.0,336.23,930.9
2025-01-19,2,7,20,10,578,584.0,794.0,103.0,296.23,978.34
2025-01-22,20,27,13,7,251,597.0,992.0,66.0,236.83,250.03
2025-06-11,3,22,12,14,688,151.0,185.0,165.0,189.73,100.15
2025-02-25,16,4,30,5,720,,496.0,157.0,426.98,179.56
2025-01-17,3,27,10,7,972,4833.0,396.0,354.0,482.92,744.9
2025-01-17,6,45,19,14,38,2145.0,490.0,49.0,386.44,426.97
